word_id,word,gramatica,capital,en,defini,nota,vide,orijina,tasonomia,pronuncia,simbol,usa,an,da,de,eo,es,fr,gl,he,mt,ru
40,acantisita,nom avia,NA,New Zealand wren,un avia pico e pasarin de Zeland Nova,NA,NA,NA,Acanthisittidae,NA,NA,NA,NA,NA,NA,akantisitedo,acantisita,roitelet (oiseau),NA,he: סוג של ציפור שיר קטנה שמקורה בניו זילנד,NA,NA
41,acanto,nom planta,NA,acanthus (plant),un planta florinte con folias spinosa,NA,NA,NA,Acanthus,NA,NA,NA,NA,NA,NA,akanto,acanto,acanthe,NA,he: קוציץ (צמח),NA,NA
42,acantosefalo,nom,NA,acanthocephalan (worm),un membro de un filo de vermes parasital,NA,NA,NA,Acanthocephala,NA,NA,NA,NA,NA,NA,NA,acantocéfalo,acanthocéphale,NA,he: סוג של תולעת טפילית,NA,NA
43,acariase,nom medica,NA,NA,un maladia de la pel de mamales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,-ase (maladia),NA,NA,mange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gale,NA,he: שחין (בכלבים),NA,NA
43,acariasica,ajetivo,NA,mangy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,galeux,NA,he: מוכה שחין (בכלבים),NA,NA
44,acaro,nom artropodo,NA,mite (arachnid),un aracnido pico cual es un parasito,NA,NA,de elinica,Acariformes,NA,NA,NA,NA,NA,NA,akaro,NA,acarien,NA,he: קרדית (חרק),NA,NA
45,acasia,nom planta,NA,acacia,un arbor o arboreta de climas calda,NA,NA,de elinica akakia,Acacia,NA,NA,NA,NA,NA,NA,akacio,acacia,acacia,NA,he: שיטה (עץ),NA,NA
46,acaso,ajetivo,NA,random,aveninte en modo o ordina nonpredisable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hazarda,NA,aléatoire,seica,he: אקראי,NA,NA
46,acaso,averbo,NA,randomly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hazarde,NA,aléatoirement,NA,he: באופן אקראי,NA,NA
46,acaso,nom,NA,chance,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zufall,NA,hazardo,accidente,hasard,NA,he: מקרה,NA,NA
46,acaso locada,ajetivo,NA,adventitious,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fortuit,NA,he: (בוטניקה) אדוונטיבי,NA,NA
46,acasi,verbo nontransitiva,NA,randomize|is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hazardiĝi,NA,randomiser,NA,he: להתארגן בצורה אקראית,NA,NA
46,acasi,verbo transitiva,NA,randomize|is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hazardigi,NA,randomiser,NA,he: לארגן בצורה אקראית,NA,NA
46,acasia,nom,NA,randomness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hazardeco,NA,caractère aléatoire,NA,he: אקראיות,NA,NA
46,acasisme,nom,NA,opportunism,la esplota egosa e consensa de la situas cual aveni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oportunismo,NA,opportunisme,NA,he: אופורטוניזם,NA,NA
46,acasiste,ajetivo,NA,opportunistic,esplotante en modo egosa la situas cual aveni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oportunista,NA,opportuniste,NA,he: אופורטוניסטי,NA,NA
46,acasiste,nom,NA,opportunist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oportunisto,NA,opportuniste,NA,he: אופורטוניסט,NA,NA
46,bon acaso,nom,NA,happy chance,un bon aveni nonpredisable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,feliĉa hazardo,NA,opportunité,NA,he: מקרה של מזל טוב,NA,NA
46,nonacaso,ajetivo,NA,non-random,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nehazarda,NA,déterminé,NA,he: לא אקראי,NA,NA
47,acc,corti,NA,a.k.a.,ance conoseda como,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alinome,NA,alias,NA,he: הידוע גם כ,NA,NA
48,Acea,nom jeografial istoria,Patra,Achaea (Greek region),un provinse en Elas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aĥeo,NA,Achaïe (région de la Grèce antique),NA,he: אכאיה (מחוז ביוון),NA,NA
48,acean,ajetivo,NA,Achaean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aĥea,NA,achéen,NA,he: ששייך לאכאיה,NA,NA
48,acean,nom demonim,NA,Achaean,un membro de la popla de Acea; (en Homero) un person elinica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aĥeano; aĥajano,NA,Achéen,NA,he: תושב אכאיה; (בשירתו של הומרוס) אדם יווני,NA,NA
49,acel,determinante,NA,that,cual nos vide ala; cual nos ia indica ja,`Acel` es un varia asentuada de `la`. Lo contrasta comun con `esta`,NA,NA,NA,NA,NA,NA,NA,denne,das,tiu,ese,ce,ese,he: ההוא,NA,NA
49,acel,pronom,NA,that,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,das,tiu,NA,celui-là,NA,he: ההוא,NA,NA
49,aceles,pronom plural,NA,those,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tiuj,NA,ceux-là,NA,he: ההם,NA,NA
49,par acel,averbo,NA,thereby,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ainsi,NA,he: על-ידי כך,NA,NA
50,acemenan,ajetivo demonim istoria,NA,Achaemenid (dynasty),pertinente a la Impero Persian Prima entre la sentenios 6 e 4 aec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aĥemenida,NA,achéménide,NA,he: ששייך לאימפריה האחמנית,NA,NA
50,acemenan,nom demonim,NA,Achaemenid (dynasty),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aĥemenido,NA,Achéménide,NA,he: תושב האימפריה האחמנית,NA,NA
51,acenio,nom biolojia,NA,NA,un fruta peti e seca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,khainein (abri plen),NA,NA,achene (botany),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,achaine,NA,he: פרי יבש בעל זרע בודד,NA,NA
52,Aciten,nom jeografial,NA,Aquitaine,un rejion e provinse pasada de Frans sude-ueste; un duxia en la eda medieval,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquitaine,NA,he: אקיטן (חבל ארץ בצרפת),NA,NA
53,aclama,verbo transitiva,NA,acclaim,loda o coraji con crias zelosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aklami,NA,acclamer,NA,he: להריע,NA,NA
53,aclama,nom,NA,acclamation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aklamo,NA,acclamation,NA,he: קריאת הידד,NA,NA
53,aclama final,nom arte,NA,curtain call,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rappel (applaudissement,NA,he: הדרן,NA,NA
53,desaclama,verbo transitiva,NA,boo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,huer,NA,he: לקרוא קריאות בוז,NA,NA
54,acne,nom medica,NA,acne,un inflama de la glandes sebosa cual crea pustulas roja a la pel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aknohaŭto,NA,acné,NA,he: אקנה,NA,NA
55,acompania,verbo transitiva musica,NA,accompany,viaja con (algun); aveni a la mesma tempo como; canta o jua un melodia fondal per suporta (la melodia xef),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akompani,NA,accompagner,NA,he: ללוות,NA,NA
55,acompania,nom,NA,accompaniment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akompano,NA,accompagnement,NA,he: אירוח חברה; (מוזיקה) ליווי,NA,NA
55,acompaniable,ajetivo,NA,companionable,amin e sosial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: חברותי,NA,NA
55,acompaniada,ajetivo,NA,accompanied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,accompagné,NA,he: מלוּוה,NA,NA
55,acompaniada par,preposada,NA,accompanied by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en compagnie de,NA,he: מלוּוה ב-,NA,NA
55,acompaniante,ajetivo,NA,accompanying,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,concomitant,NA,he: נלווה,NA,NA
55,acompanior,nom,NA,companion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akompananto,NA,compagnon,NA,he: מלווה,NA,NA
55,acompaniste,nom musica,NA,accompanist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akompanisto,NA,accompagnateur,NA,he: מלווה מוזיקלי,NA,NA
55,"nonacompaniada
.Aconcagua",ajetivo,NA,unaccompanied,la monte la plu grande estra Asia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,senakompana,NA,sans compagnie,NA,ללא ליווי,NA,NA
56,aconito,nom planta,NA,aconite,un planta venenosa con flores de forma elmin,NA,NA,de elinica akoniton,Aconitum,NA,NA,NA,NA,NA,NA,akonito,NA,aconite,NA,he: אקוניטון (צמח),NA,NA
57,acorda,verbo transitiva governa linguistica,NA,agree to,ave la mesma opina (con algun) sur; es coerente (con alga cosa); dise ce on va (fa un ata),NA,NA,NA,NA,NA,NA,el ia acorda canta,NA,være enig,übereinstimmung,konsenti pri,acordar,être d'accord,acordar,he: להסכים; להתאים,NA,NA
57,acorda,nom musica linguistica,NA,agreement,armonia de opina; un grupo de notas armoniosa cual sona en junta; un cambia a la infleta de un parola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,konsento,NA,accord,NA,he: הסכמה,NA,NA
57,acorda con testa,espresa,NA,nod one's head,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kapjesi,NA,acquiescement,NA,he: להנהן,NA,NA
57,acorda de coesiste,nom,NA,modus vivendi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,modus vivendi,NA,he: מודוס ויוונדי,NA,NA
57,acorda de nonrevela,nom,NA,non-disclosure agreement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,accord de non-divulgation,NA,he: הסכם לשמירת סודיות,NA,NA
57,acorda formal,nom,NA,formal agreement,un deside negosiada e tipal obligante par lege,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kontrakto,NA,contrat,NA,he: חוזה,NA,NA
57,acorda unida,nom,NA,unanimity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unuanimeco,NA,consensus,NA,he: תמימות דעים,NA,NA
57,acordable,ajetivo informatica,NA,compatible,(aparatos o programes) capas de coesiste sin problemes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kongrua,NA,compatible,NA,he: תואם,NA,NA
57,acordada,ajetivo,NA,agreed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,konsentita,NA,consensuel,NA,he: מוסכם,NA,NA
57,acordante,ajetivo,NA,agreeing; compatible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,konsenta,NA,consentant,NA,he: מסכים; מתאים; (מוזיקה) לא מזייף,NA,NA
57,desacorda,verbo transitiva,NA,disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malkonsenti,NA,être en désaccord,NA,he: לחלוק,NA,NA
57,desacorda,nom,NA,disagreement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malkonsento,NA,désaccord,NA,he: מחלוקת,NA,NA
57,desacordante,ajetivo,NA,disagreeing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,malkonsenta,NA,discordant,NA,he: לא מסכים,NA,NA
57,en acorda unida,ajetivo,NA,unanimous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unuanima,NA,unanime,NA,he: בתמימות דעים,NA,NA
57,formal acordada,ajetivo,NA,formally agreed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,formale konsentita,NA,contractuel,NA,he: חוזי,NA,NA
57,nonacorda,nom,NA,incongruity; incompatibility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,incompatibilité,NA,he: חוסר התאמה,NA,NA
57,nonacordante,ajetivo,NA,non-consenting; intransigent; incongruent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,incompatible,NA,he: לא מתאים,NA,NA
58,acordion,nom musica,NA,accordion,un strumento musical de venta cual on compresa e descompresa con sua manos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akordiono,NA,accordéon,NA,he: אקורדיון,NA,NA
58,acordion diatonica,nom,NA,melodeon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,accordéon diatonique,NA,he: אקורדיון דיאטוני,NA,NA
59,acre,nom,NA,acre,un unia vea de area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akreo,NA,acre,NA,he: אקר (יחידת מידה לשטח),NA,NA
60,acrete,verbo nontransitiva tera,NA,accrete,crese par cumula o fusa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,accréter,NA,he: להתרחב על ידי הצטברות הדרגתית,NA,NA
60,acrete,nom,NA,accretion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,accrétion,NA,he: התרחבות על ידי הצטברות הדרגתית,NA,NA
61,acrilica,ajetivo cimica arte,NA,acrylic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akrila,NA,acrylique,NA,he: אקרילי,NA,NA
61,acrilica,nom,NA,acrylic,un sustantia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akrilo,NA,acrylique,NA,he: חומר אקרילי,NA,NA
62,acrofobia,nom,NA,acrophobia,un teme estrema o nonrazonada de locas alta,NA,NA,de elinica akron (alta,NA,NA,NA,NA,NA,NA,NA,NA,NA,acrophobie,NA,he: פחד גבהים,NA,NA
63,acromion,nom medica,NA,NA,un protende ososa sur la scapula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,omos (spala),NA,NA,acromion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acromion,NA,he: (אנטומיה) שיא הכתף,NA,NA
64,acronim,ajetivo linguistica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,-onumon (nom),NA,NA,acronymic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acronyme,NA,he: בצורת נוטריקון,NA,NA
64,acronim,nom,NA,acronym,un parola formida par junta la leteras inisial de otra parolas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acronyme,NA,he: נוטריקון,NA,NA
64,retroacronim,nom,NA,backronym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rétroacronyme,NA,he: ראשי תיבות בדיעבד,NA,NA
65,acropoli,nom istoria,NA,NA,(en Elas antica) un vila o fortres construida sur tera alta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,polis (site),NA,NA,acropolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acropole,NA,he: אקרופוליס,NA,NA
66,acrostica,ajetivo linguistica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,stikhos (linia),NA,NA,acrostic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acrostiche,NA,he: אקרוסטיכון,NA,NA
66,acrostica,nom,NA,acrostic,un testo en cual la leteras,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acrostiche,NA,he: אקרוסטיכון,NA,NA
67,acrotera,nom arte,NA,acroterion,un sculta suportada par un plataforma a la apico de la fronton de un construida clasica,NA,NA,de elinica akroterion (culmina,NA,NA,NA,NA,NA,NA,NA,NA,NA,acrotère,NA,he: אקרוטריון,NA,NA
68,acrupi,verbo nontransitiva,NA,crouch,sta en posa basa con jenos pliada; senta sur sua talones; basi rapida (sua testa o corpo) per evita un colpa o per no es videda par otras,NA,NA,NA,NA,NA,NA,NA,NA,sidde på hug,hocken,kaŭri,acuclillarse,s'accroupir,anicarse,he: לכרוע,NA,NA
68,acrupi,verbo transitiva,NA,crouch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kaŭrigi,NA,baisser,NA,he: לגרום למישהו לכרוע,NA,NA
68,acrupi se,espresa,NA,crouch down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kaŭriĝi,NA,s'accroupir,NA,he: לכרוע,NA,NA
68,acrupi temosa,verbo nontransitiva,NA,cower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kaŭri pro timo,NA,se tapir,NA,he: להתכווץ מרוב פחד,NA,NA
69,actinica,ajetivo cimica,NA,NA,capas de causa reatas fotocimical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,-ikos (-ica),NA,NA,actinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,actinique,NA,he: אקטיני,NA,NA
69,actinicia,nom,NA,actinism (chemistry),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,actinisme,NA,he: אקטיניות,NA,NA
70,actinido,nom cimica,NA,actinide (chemistry),cada de un serie de 15 elementos metal entre actinio e laurensio,NA,NA,de elinica aktin (raio),NA,NA,NA,NA,NA,NA,NA,NA,NA,actinide (chimie),NA,he: אקטיניד,NA,NA
71,actinio,nom cimica,NA,actinium (element),la elemento cimical con numero atomal 89,NA,NA,de elinica aktin (raio),NA,NA,Ac,NA,NA,NA,NA,aktinio,NA,actinium,NA,he: אקטיניום (יסוד),NA,NA
72,acua,nom,NA,water,la licuida cual formi la mares,NA,NA,NA,NA,NA,NA,NA,agua,vand,Wasser,akvo,agua,eau,auga,מים,ilma,ru: вода
72,acua-,prefisa tecnical,NA,aqua-,acua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aqua-,NA,he: (קידומת) שקשור למים,NA,NA
72,acua de banio,nom,NA,bathwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,banakvo,NA,eau de bain,NA,he: מי אמבטיה,NA,NA
72,acua de cala,nom,NA,bilge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eau de cale,NA,he: מי שיפוליים,NA,NA
72,acua de calce,nom,NA,whitewash,un disolve de calce en acua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kalkaĵo,NA,chaux,NA,he: סיד,NA,NA
72,acua de cloaca,nom,NA,waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kloakaĵo,NA,eaux usées,NA,he: מי ביוב,NA,NA
72,acua de mar,nom,NA,seawater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eau de mer,NA,he: מי ים,NA,NA
72,acua de pluve,nom,NA,rainwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eau de pluie,NA,he: מי גשמים,NA,NA
72,acua de rosa,nom,NA,rosewater,acua bonodorinte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rozakvo,NA,eau de rose,NA,he: מי ורדים,NA,NA
72,acua dulse,nom,NA,fresh water,acua nonsalosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sensala akvo,NA,eau douce,NA,he: מים מתוקים,NA,NA
72,acua mineral,nom,NA,mineral water,acua natural en cual minerales es disolveda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mineralakvo,NA,eau minérale,NA,he: מים מינרליים,NA,NA
72,acua salosa,nom,NA,saltwater,acua en cual sal es disolveda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,salakvo,NA,eau salée,NA,he: מי מלח,NA,NA
72,acua suteran,nom,NA,underground water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eau souterraine,NA,he: מי תהום,NA,NA
72,acual,ajetivo,NA,aquatic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akva,NA,aqueux,NA,he: מימי,NA,NA
72,acueria,nom,NA,aquarium,un tance o grupo de tances conteninte animales e plantas acual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akvario,NA,aquarium,NA,he: אקווריום,NA,NA
72,acui,verbo transitiva,NA,water,ajunta acua a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,arroser,NA,he: להשקות,NA,NA
72,acuin,ajetivo,NA,watery,(un sustantia) simil a acua,NA,NA,NA,NA,NA,NA,NA,NA,tyndtflydende,wässrig,akveca,aguado,fluide,NA,he: מימי,NA,NA
72,acuor,nom,NA,water carrier,un person ci trae acua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akvisto,NA,porteur d'eau,NA,he: נושא מים,NA,NA
72,Acuor,nom astronomia,NA,Aquarius (constellation),un constela grande de la zodiaco,NA,NA,NA,NA,NA,♒,NA,NA,NA,NA,Akvisto,NA,Verseau (constellation),NA,he: דלי (קבוצת כוכבים),NA,NA
72,acuosa,ajetivo,NA,watery,conteninte o empapada con multe acua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akvoplena,NA,aqueux,NA,he: מימי,NA,NA
72,de acua dulse,ajetivo,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d'eau douce,NA,he: של מים מתוקים,NA,NA
72,de acua salosa,ajetivo,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d'eau salée,NA,he: של מים מלוחים,NA,NA
72,pinti con acua de calce,espresa,NA,whitewash,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kalki,NA,chauler,NA,he: לסייד,NA,NA
72,suacuan,ajetivo,NA,underwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subakva,NA,sous-marin,NA,he: תת-מימי,NA,NA
73,acuacultur,nom,NA,aquaculture,la eleva de animales acual o la cultiva de plantas acual per comeda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquaculture,NA,he: חקלאות ימית,NA,NA
74,acuaduto,nom istoria,NA,aqueduct,un ponte sur cual un rio traversa un vale,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akvedukto,NA,aqueduc,NA,he: אקוודוקט,NA,NA
75,acuamarin,ajetivo color tera,NA,aquamarine,con color pal bluin verde,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aigue-marine,NA,he: גוון ירוק כחלחל,NA,NA
75,acuamarin,nom,NA,aquamarine,un varia de beril con esta color,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aigue-marine,NA,he: אקוומרין,NA,NA
76,acuarela,nom arte,NA,watercolor|ur,un pinta artiste composada de un pigmento suspendeda en un sustantia disolvable en acua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akvarelfarbo,NA,aquarelle,NA,he: צבע מים,NA,NA
76,depinta con acuarela,verbo,NA,paint in watercolors|ur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akvareli,NA,peindre à l'aquarelle,NA,he: לצייר בצבעי מים,NA,NA
76,depinta de acuarela,nom,NA,watercolor|ur painting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akvarelo,NA,à l'aquarelle,NA,he: אקוורל,NA,NA
77,acuatinje,nom arte,NA,aquatint,un primida cual sembla un depinta de acuarela ma es produida con un plato de cupre gravada con asida; la metodo de produi un tal primida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatinte,NA,he: אקווטינטה (טכניקת הדפס),NA,NA
78,acuavit,nom cosini,NA,NA,un bevida scandinavian de alcol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,vitae (vive),NA,NA,aquavit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akvavito,NA,eau de vie,NA,he: אקוויט (משקה אלכוהולי על בסיס תפוחי אדמה),NA,NA
79,acuifer,nom tera,NA,aquifer,un strato de roca permeable e capas de porta acua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grundakvejo,NA,aquifère,NA,he: אקוויפר,NA,NA
80,acusa,verbo transitiva governa,NA,accuse,dise ce (algun) ia ofende o fa un crimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akuzi,NA,accuser,NA,he: להאשים,NA,NA
80,acusa,nom,NA,accusation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akuzo,NA,accusation,NA,he: האשמה,NA,NA
80,acusa de malcondui,verbo,NA,accuse of wrongdoing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להאשים בהתנהגות בלתי הולמת,NA,NA
80,acusa formal,verbo transitiva,NA,charge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,accusation,NA,he: להעמיד לדין,NA,NA
80,acusada,ajetivo,NA,accused,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akuzita,NA,accusé,NA,he: נאשם,NA,NA
80,acusada,nom,NA,accused,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akuzito,NA,accusé,NA,he: נאשם,NA,NA
80,acusante,ajetivo,NA,accusing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akuza,NA,accusateur,NA,he: מאשים,NA,NA
80,acusor,nom,NA,accuser,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akuzanto,NA,accusateur,NA,he: מאשים,NA,NA
80,contracusa,verbo transitiva,NA,recriminate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,contre-accuser,NA,he: להטיח אשמת נגד,NA,NA
80,contracusa,nom,NA,counteraccusation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,contre-accusation,NA,he: אשמת נגד,NA,NA
80,malacusa,verbo transitiva,NA,libel,dana la reputa de (algun) par publici un declara falsa sur el,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kalumnii,NA,calomnier,NA,he: להוציא דיבה,NA,NA
80,malacusa,nom,NA,libel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kalumnio,NA,calomnie,NA,he: לשון הרע,NA,NA
80,malacusante,ajetivo,NA,libelous|ll,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kalumnia,NA,calomnieux,NA,he: שגורם להוצאת דיבה,NA,NA
80,malacusor,nom,NA,libeler|ll,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kalumnianto,NA,calomniateur,NA,he: מוציא דיבה,NA,NA
81,acusativa,ajetivo linguistica,NA,accusative (grammar),NA,NA,NA,de latina accusativus (parteninte a un acusa o caso legal),NA,NA,NA,NA,NA,NA,NA,akuzativa,NA,accusatif (grammaire),NA,he: שקשור ליחסת את,NA,NA
81,acusativa,nom,NA,accusative (grammar),un caso gramatical cual indica ojetos direta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,akuzativo,NA,accusatif (grammaire),NA,he: (דקדוק) יחסת את,NA,NA
